"","X","Target.Name","Target.Type","Target.ID","Location.ID","Cell.Line","Source.Name","Source.Type","Source.ID","Source.Location","Source.Location.ID","Sign","Connection.Type","Mechanism","Paper.ID","Evidence","Evidence.Score","Match.Score","Kind.Score","Epistemic.Value","Total.Score"
"716",314,"enac","protein family","ipr004724","nan","cellosaurus:cvcl_e302","erk1/2","protein family|protein complex","erk","nan","nan","negative","i","['transcription']","['pmc2151644']","['in mouse renal collecting duct cells , egf rapidly inhibits amiloride sensitive sodium current in an erk1/2 dependent manner and long-term exposure to egf reduces enac mrna expression .']",1,0.1,40,1,40.1
"717",306,"eif4e","protein","p06730","nan","nan","mnk1","protein","q9bub5","nan","nan","negative","i","['none']","['pmc4700468']","['currently , different inhibitors targeting eif4f are in clinical trials which block the activation of eif4e by mnk1 or prevent the association of eif4e with eif4g at initiation complex xref_bibr . ++++ but no therapeutic agent has been yet reported that could consistently suppress both the expression as well as activation of eif4e .']",1,0.1,40,1,40.1
"718",304,"eif4e","protein","p06730","nan","cellosaurus:cvcl_0035","mnk","protein","q04656","nan","nan","negative","i","['phosphorylation']","['pmc4700468']","['these results collectively suggest that 3-awa co-targets akt- mtor and mnk and eif4e to attenuate eif4e phosphorylation to restrain growth and invasion of cancer cells 3-awa mediated translational block is associated with c-flip downregulation , caspase-8 cleavage and trafficking of fas via eif4e . ++++ 3-awa inhibits pi3k dependent and mnk mediated eif4e phosphorylation .']",1,0.1,40,1,40.1
"719",907,"sox2","protein","p48431","nan","cellosaurus:cvcl_6910","wwp2","protein","o00308","nan","nan","negative","i","['none']","['pmc3675137']","['although wwp2 and trim24 , two e3 ubiquitin ligases , seemed to promote degradation of oct4 and sox2 , both of them did not affect the level of klf4 ( xref_supplementary ) .']",1,0.1,40,1,40.1
"720",559,"nanog","protein","q9h9s0","go:0005737","nan","pdgfr","protein family|protein complex","pdgfr","cytoplasm","go:0005737","negative","i","['amount']","['pmc3537888']","['immunoblot analysis of nuclear and cytoplasmic extracts demonstrated that , compared with untreated controls , pdgfr inhibitor-iv increased the level of nuclear localized oct4 ( 2.8 +/- 0.3-fold ) , nanog ( 2.5 +/- 0.2-fold ) , and stat3 ( y705 ) ( 2.3 +/- 0.3-fold ) ( xref_fig c , 4d ) and increased the stat3 ( y705 ) nuclear and cytoplasm ratio ( 2.6 +/- 0.5-fold ) .']",1,0.1,40,1,40.1
"721",906,"sox2","protein","p48431","nan","cellosaurus:cvcl_6910","trim24","protein","o15164","nan","nan","negative","i","['none']","['pmc3675137']","['although wwp2 and trim24 , two e3 ubiquitin ligases , seemed to promote degradation of oct4 and sox2 , both of them did not affect the level of klf4 ( xref_supplementary ) .']",1,0.1,40,1,40.1
"722",414,"hdac3","protein","o15379","nan","nan","ccar2","protein","q8n163","nan","nan","negative","i","['none']","['pmc4627348']","['besides sirt1 , ccar2 inhibits the activity of the histone modifying enzymes suv39h1 and hdac3 [ xref_bibr , xref_bibr ] , thus playing an important role in chromatin structure regulation .']",1,0.1,40,1,40.1
"723",565,"nanog","protein","q9h9s0","go:0001725","nan","pdgfrbeta","protein","p09619","other","go:0001725","negative","i","['none']","['pmc3537888']","['in this study , pdgfrbeta knockdown was shown to increase oct4a and nanog more than pdgfralpha knockdown but neither individual knockdown affected cell shape . ++++ thus , each individual knockdown of pdgfralpha , pdgfrbeta , or cabl increased mesoderm and endoderm markers ; the pdgfrbeta or cabl knockdowns also increased oct4 and nanog , producing an expression profile similar to mesendoderm .']",1,0.1,40,1,40.1
"724",564,"nanog","protein","q9h9s0","go:0000805","cellosaurus:cvcl_0b87","satb1","protein","q01826","other","go:0000805","negative","i","['transcription']","['pmc3675137']","['satb1 , a chromatin organizer and global gene regulator , represses expression of nanog and klf4 in escs xref_bibr . ++++ it is known that satb1 transcriptionally represses the expression of klf4 and nanog , we therefore hypothesized that akt signaling is probably involved in regulation of stemness through phosphorylation of satb1 , oct4 and klf4 and by enhancing the antagonistic role of satb1 on nanog and klf4 . ++++ satb1 transcriptionally represses expressions of nanog and klf4 through direct binding on their mar elements and stimulates expressions of differentiation genes nestin and bcl2 during ra induced differentiation of escs xref_bibr .']",1,0.1,40,1,40.1
"725",286,"e-cadherin","protein","p12830","nan","nan","snail","protein family","ipr029795","nan","nan","negative","i","['transcription']","['pmc3355968']","['like other emt regulators , snail suppresses e-cadherin expression by binding to its promoter .']",1,0.1,40,1,40.1
"726",562,"nanog","protein","q9h9s0","nan","nan","pdgf","protein family|protein complex","pdgf","nan","nan","negative","i","['transcription']","['pmc3537888']","['we also confirmed that depletion of individual pdgf receptors upregulated expression of oct4a and nanog .']",1,0.1,40,1,40.1
"727",905,"sox17","protein","q9h6i2","nan","nan","pdgfralpha","protein","p16234","nan","nan","negative","i","['none']","['pmc3537888']","['notably , pdgfralpha knockdown increased mesoderm ( goosecoid , snail ) , endoderm ( sox17 , e-cadherin ) markers , and oct4 ( xref_fig f ) .']",1,0.1,40,1,40.1
"728",561,"nanog","protein","q9h9s0","nan","nan","pdgfrbeta","protein","p09619","nan","nan","negative","i","['amount']","['pmc3537888']","['however , pdgfrbeta or cabl knockdown each increased the expression levels of oct4 ( 2.6 +/- 0.3-fold and 2.0 +/- 0.2-fold , respectively ) and nanog ( 2.2 +/- 0.1-fold and 2.0 +/- 0.2-fold , respectively ) ( xref_fig d , 3e ) .']",1,0.1,40,1,40.1
"729",282,"dbc1","protein","o60477","nan","cellosaurus:cvcl_0042","reggamma","protein","p61289","nan","nan","negative","i","['none']","['pmc4245943']","['to further investigate the mechanism underlying reggamma mediated dbc1 dependent sirt1 inhibition , we analyzed dbc1 and sirt1 complex in reggamma silenced cells .']",1,0.1,40,1,40.1
"730",575,"nf-kappab","protein family|protein complex","nfkappab","nan","nan","tgf-beta","protein family|protein complex","tgfb","nan","nan","negative","i","['none']","['pmc149420']","['another mechanism of tgf-beta-induced apoptosis has been proposed following the finding that tgf-beta down-regulates nf-kappab activity by the induction of the expression of ikappab alpha , a specific inhibitor of nf-kappab [ xref_bibr ] .']",1,0.1,40,1,40.1
"731",609,"p110","protein family|protein complex","pi3k_p110","nan","nan","p85","protein family|protein complex","pi3k_p85","nan","nan","negative","i","['none']","['pmc2652403']","['another study showed that p85 inhibits p110 activation by ras [ xref_bibr ] .']",1,0.1,40,1,40.1
"732",365,"gab1","protein","q13480","nan","nan","shp2","protein","q06124","nan","nan","negative","i","['none']","['pmc2683723']","['intriguingly , although tyrosine phosphatase shp2 negatively regulates irs , gab1 and pi3k and akt signaling , it positively influences erk activity , which is partly explained by dephosphorylation of the specific sites involved in rasgap binding .']",1,0.1,40,1,40.1
"733",590,"notch1","protein","p46531","nan","nan","gsk-3","protein family|protein complex","gsk3.p","nan","nan","negative","i","['amount']","['pmc4102778']","['in contrast , other studies have shown that gsk-3 phosphorylation can decrease notch1 protein levels and its transcriptional activity [ xref_bibr ] .']",1,0.1,40,1,40.1
"734",368,"gadd45","protein","p24522","nan","cellosaurus:cvcl_0042","p68","protein","p08133","nan","nan","negative","i","['none']","['pmc3556166']","['interestingly , p68 or p21 knockdown resulted in a significant increase in the induction of gadd45 ( consistent with the observed increase in the population of g2 cells ) and the pro apoptotic genes puma , noxa , fas and pig3 ( xref_supplementary ) .']",1,0.1,40,1,40.1
"735",340,"fas","protein","p25445","nan","nan","c-flip","protein","o15519","nan","nan","negative","i","['none']","['pmc4700468']","['moreover , the suppression of c-flip due to inhibition of translation initiation complex by 3-awa enhanced fas trafficking , bid and caspase 8 cleavage .']",1,0.1,40,1,40.1
"736",339,"fas","protein","p25445","nan","cellosaurus:cvcl_0237","fap-1","protein","q12923","nan","nan","negative","i","['none']","['pmc149420']","['it has been demonstrated that fap-1 can block the function of fas by interaction with its carboxy-terminal three amino acids [ xref_bibr , xref_bibr , xref_bibr ] .']",1,0.1,40,1,40.1
"737",335,"fak","protein","q05397","nan","nan","apc","protein","p25054.d","nan","nan","negative","i","['transcription']","['pmc4558782']","['the results of ib confirmed that loss of functional apc upregulated intestinal expression of c-myc ( beta-catenin target gene ) and fak ( c-myc target ) ( xref_fig , left panel ) .']",1,0.1,40,1,40.1
"738",373,"gli","protein","p08151","go:0005737","nan","sufu","protein","q9umx1","cytoplasm","go:0005737","negative","i","['none']","['pmc4102778']","['sufu suppresses gli activity by sequestering gli in the cytoplasm [ xref_bibr ] . ++++ sufu suppresses gli activity by sequestering gli in the cytoplasm [ xref_bibr ] .']",1,0.1,40,1,40.1
"739",560,"nanog","protein","q9h9s0","nan","nan","pdgfr","protein family|protein complex","pdgfr","nan","nan","negative","i","['transcription']","['pmc3537888']","['pdgfr inhibitor-iv increased oct4 and nanog expression . ++++ these results demonstrate that the pdgfr inhibitor-iv-induced increase in oct4 and nanog expression is primarily mediated by blocking pdgfrbeta and cabl signaling .']",1,0.1,40,1,40.1
"740",197,"caspases","protein family|protein complex","caspase","go:0005739","cellosaurus:cvcl_0031","iap","protein","p09923","mitochondria","go:0005739","negative","i","['none']","['pmc149420']","['in the cytosol it promotes cell death by preventing iap inhibition of caspases [ xref_bibr ] .']",1,0.1,40,1,40.1
"741",278,"cytochrome c","protein","p99999","go:0005739","nan","bcl-x l","protein","q07817","mitochondria","go:0005739","negative","i","['none']","['pmc149420']","['like bcl-2 , bcl-x l also prevents cytochrome c release from mitochondria [ reviewed in [ xref_bibr ] ] .']",1,0.1,40,1,40.1
"742",717,"pdx-1","protein","o00330","go:0005737","nan","foxo1","protein","q12778.t","cytoplasm","go:0005737","negative","i","['transcription']","['pmc2915986']","['furthermore , adenovirus mediated foxo1 overexpression reduced the nuclear expression of pdx-1 , whereas repression of foxo1 by foxo1 specific small interfering rna retained the nuclear expression of pdx-1 under oxidative stress conditions .']",1,0.1,40,1,40.1
"743",174,"cap","protein","b0yj81","nan","nan","c-flip","protein","o15519","nan","nan","negative","i","['none']","['pmc4700468']","['on the other hand , cellular flice ( fadd like il-1beta converting enzyme )-inhibitory protein ( c-flip ) , a highly ubiquitous protein with a very short half life period , contributes an important role in the cap metastasis through multi-target effects xref_bibr .']",1,0.1,40,1,40.1
"744",172,"cabin1","protein","q9y6j0","nan","nan","ddb2*1, p53*1-","protein, protein","q92466, p04637","nan","nan","negative","i","['ubiquitination']","['pmc3575827']","['genotoxic stress causes the transcriptional activation of the p53 target genes including ddb2 , which mediates the ubiquitination of cabin1 and finally boosts p53 activity by eliminating the repressor .']",1,0.1,40,1,40.1
"745",456,"klf4","protein","o43474","nan","nan","satb1","protein","q01826","nan","nan","negative","i","['none']","['pmc3675137']","['our data favors a model that akt facilitates the differentiation process through coordinated regulation of satb1 versus oct4 and klf4 , i.e. by boosting satb1 function yet attenuating oct4 and klf4 activity .']",1,0.1,40,1,40.1
"746",457,"klf4","protein","o43474","go:0000805","nan","satb1","protein","q01826","other","go:0000805","negative","i","['transcription']","['pmc3675137']","['satb1 , a chromatin organizer and global gene regulator , represses expression of nanog and klf4 in escs xref_bibr . ++++ it is known that satb1 transcriptionally represses the expression of klf4 and nanog , we therefore hypothesized that akt signaling is probably involved in regulation of stemness through phosphorylation of satb1 , oct4 and klf4 and by enhancing the antagonistic role of satb1 on nanog and klf4 . ++++ satb1 transcriptionally represses expressions of nanog and klf4 through direct binding on their mar elements and stimulates expressions of differentiation genes nestin and bcl2 during ra induced differentiation of escs xref_bibr .']",1,0.1,40,1,40.1
"747",275,"ctgf","protein","p29279","nan","cellosaurus:cvcl_8467","fat4","protein","q6v0i7","nan","nan","negative","i","['transcription']","['pmc4334522']","['thus , our results suggest that fat4 represses ctgf mrna expression through the inactivation of yap and taz .']",1,0.1,40,1,40.1
"748",553,"mtorc2","protein family|protein complex","mtorc2","nan","nan","rheb","protein","q15382","nan","nan","negative","i","['none']","['pmc4258317']","['rheb activates mtorc1 but inhibits mtorc2 while tsc1/2 inhibits rheb and mtorc1 but activates mtorc2 most likely by overcoming the negative feedback loop [ xref_bibr ] .']",1,0.1,40,1,40.1
"749",899,"snail","protein family","ipr029795","nan","nan","f-box","protein family","pf15966","nan","nan","negative","i","['ubiquitination']","['pmc3355968']","['moreover , f-box and leucine rich repeat protein 14 ( fbxl14 ) has been shown to interact with and induce snail ubiquitination and degradation .']",1,0.1,40,1,40.1
"750",236,"cdks","protein family|protein complex","cdk","nan","nan","p27","protein","p40305","nan","nan","negative","i","['phosphorylation']","['pmc1647274']","['when it is inhibited within the cyclin d1 and cdk4 complex by camp or contact inhibition , this was ascribed to increased binding of p27 [ xref_bibr , xref_bibr ] , which has been found to prevent the activating phosphorylation of cdks by cak in vitro [ xref_bibr , xref_bibr - xref_bibr ] .']",1,0.1,40,1,40.1
"751",706,"parp","protein family|protein complex","parp","nan","cellosaurus:cvcl_8262","twist1","protein","q15672","nan","nan","negative","i","['none']","['pmc3388235']","['twist1 suppression with sirnas induced a sensitization effect to cisplatin ( xref_fig ) and enhanced parp cleavage ( xref_fig ) .']",1,0.1,40,1,40.1
"752",551,"mtorc2","protein family|protein complex","mtorc2","nan","nan","deptor","protein","q8tb45","nan","nan","negative","i","['none']","['pmc4258317']","['deptor and mlst8 are components of both mtor complexes and whereas deptor negatively regulates mtorc1 as well as mtorc2 , mlst8 is essential only for mtorc2 function [ xref_bibr , xref_bibr ] .']",1,0.1,40,1,40.1
"753",701,"p90rsk","protein family|protein complex","p90rsk","nan","nan","cape","protein","o95347","nan","nan","negative","i","['none']","['pmc2206000']","['the observation that cape inhibited the activation of nf-kappa b , p90rsk , and p53 leaves 3 possible explanations as to the mode of nf-kappa b inhibition by cape .']",1,0.1,40,1,40.1
"754",903,"snca","protein","p37840","sl-0022","nan","nan","nan","nan","nan","nan","negative","i","['none']","['pmc4091167']","['indeed , nbr1 knockdown decreases snca and alpha-synuclein aggregates in a cell model of parkinson disease , and sqstm1 overexpression enhances the formation of mutant sod1 ( superoxide dismutase 1 , soluble ) aggregates in a cell model of amyotrophic lateral sclerosis . ++++ indeed , nbr1 knockdown decreases snca and alpha-synuclein aggregates in a cell model of parkinson disease , and sqstm1 overexpression enhances the formation of mutant sod1 ( superoxide dismutase 1 , soluble ) aggregates in a cell model of amyotrophic lateral sclerosis .']",1,0.1,40,1,40.1
"755",743,"pi3k-akt","protein family|protein complex","akt","nan","nan","alk","protein","q9um73","nan","nan","positive","i","['none']","['pmc2652403']","['it was reported that npm and alk constitutively activates the pi3k-akt pathway and that this pathway plays an important role in the npm and alk mediated malignant transformation [ xref_bibr ] .']",1,0.1,40,1,40.1
"756",984,"wdr62","protein","o43379","nan","nan","ap-1","protein family|protein complex","ap1","nan","nan","positive","d","['transcription']","['pmc2801705']","['wdr62 potentiates jnk kinase activity but inhibits ap-1 transcription .']",1,0.1,40,1,40.1
"757",151,"betacatenin","protein","p35222","nan","nan","apc","protein","p25054","nan","nan","positive","i","['none']","['pmc4568445']","['apc , a key negative regulator of wnt signaling in development and oncogenesis , acts in the destruction complex with the scaffold axin and the kinases gsk3 and ck1 to target betacatenin for destruction .']",1,0.1,40,1,40.1
"758",380,"gsk-3","protein family|protein complex","gsk3","nan","nan","apc","protein","p25054","nan","nan","positive","i","['none']","['pmc4102778']","['apc increases the activity of gsk-3 [ xref_bibr ] .']",1,0.1,40,1,40.1
"759",334,"fak","protein","q05397","nan","nan","apc","protein","p25054:[genericmutant]","nan","nan","positive","i","['none']","['pmc4558782']","['fak induction , although further enhanced in tumors , however , is triggered by apc mutation -- the initiating event for tumorigenesis in the apc-mutant mice , through activated wnt pathway target c-myc ; therefore fak induction by apc mutation should occur earlier than pyk2 elevation . ++++ fak induction , although further enhanced in tumors , however , is triggered by apc mutation -- the initiating event for tumorigenesis in the apc-mutant mice , through activated wnt pathway target c-myc ; therefore fak induction by apc mutation should occur earlier than pyk2 elevation .']",1,0.1,40,1,40.1
"760",159,"brca1","protein","p38398","nan","nan","atr","protein","p20848","nan","nan","positive","d","['phosphorylation']","['pmc2954851']","['in response to uv , brca1 is also phosphorylated by atr on s1457 [ xref_bibr ] .']",1,0.1,40,1,40.1
"761",833,"rpa32","protein","p15927","nan","nan","atr","protein","p20848","nan","nan","positive","d","['phosphorylation']","['pmc2954851']","['rpa32 is phosphorylated at t21 and s33 by atm , atr , and dna-pk [ xref_bibr ] .']",1,0.1,40,1,40.1
"762",411,"h2ax","protein","p16104","go:0005813","nan","atr","protein","p20848","other","go:0005813","positive","d","['phosphorylation']","['pmc2954851']","['the histone variant h2ax is phosphorylated by atm , atr , and dna-pk on s139 upon dna damage and this phosphorylated form is also known as gamma-h2ax [ xref_bibr ] .']",1,0.1,40,1,40.1
"763",284,"dbc1","protein","o60477","nan","nan","atr","protein","p20848","nan","nan","positive","d","['phosphorylation']","['pmc4245943']","['upon dna damage , dbc1 is phosphorylated by atm and atr on thr454 and this modification increases its inhibitory interaction with sirt1 , leading to p53 acetylation and p53 dependent apoptosis .']",1,0.1,40,1,40.1
"764",412,"h3","protein family|protein complex","histone_h3","nan","nan","atrx","protein","p46100","nan","nan","positive","i","['none']","['pmc4480747']","['together with daxx , atrx promotes the integration of h3 .3 into histone monomers [ xref_bibr , xref_bibr - xref_bibr ] .']",1,0.1,40,1,40.1
"765",120,"beta-catenin","protein","p35222","nan","nan","axin","protein","o15169","nan","nan","positive","i","['phosphorylation']","['pmc2196183']","['beta-catenin and axin are phosphorylated by gsk3 in vitro , and beta-catenin phosphorylation is stimulated greatly by axin .']",1,0.1,40,1,40.1
"766",586,"notch","protein family","pf00066","nan","nan","bdnf","protein","p23560","nan","nan","positive","i","['none']","['pmc1403772']","['to further reinforce this finding , expression of a constitutively-active gsk3beta construct ( s9a ) , which is resistant to inactivation by akt , prevented bdnf induction of notch responsiveness .']",1,0.1,40,1,40.1
"767",589,"notch1","protein","p46531","nan","nan","beta-catenin","protein","p35222","nan","nan","positive","i","['none']","['pmc4102778']","['beta-catenin could also modulate the transcriptional activity of notch1 and nicd [ xref_bibr ] . ++++ beta-catenin could also modulate the transcriptional activity of notch1 and nicd [ xref_bibr ] .']",1,0.1,40,1,40.1
"768",276,"cyclin","protein","p12004","nan","nan","beta-catenin*1, gsk-3beta*1+","protein, protein","p35222, p49841.t","nan","nan","positive","i","['transcription']","['pmc4102778']","['aberrant gsk-3beta expression may lead to increased beta-catenin transcription which increases cyclin d1 expression .']",1,0.1,40,1,40.1
"769",210,"cdk1","protein","p06493","nan","nan","cak","protein","p50613","nan","nan","positive","d","['phosphorylation']","['pmc1647274']","['in mammalian cells , the major cak activity that phosphorylates cdk4/6 , cdk2 and cdk1 is considered to be constituted of cyclin h-cdk7-mat1 , which are also subunits of transcription factor ii h [ xref_bibr , xref_bibr , xref_bibr ] .']",1,0.1,40,1,40.1
"770",214,"cdk2","protein","p24941","nan","nan","cak","protein","p50613","nan","nan","positive","d","['phosphorylation']","['pmc1647274']","['in mammalian cells , the major cak activity that phosphorylates cdk4/6 , cdk2 and cdk1 is considered to be constituted of cyclin h-cdk7-mat1 , which are also subunits of transcription factor ii h [ xref_bibr , xref_bibr , xref_bibr ] .']",1,0.1,40,1,40.1
"771",231,"cdk4/6","protein","q9xtr1","nan","nan","cak","protein","p50613","nan","nan","positive","d","['phosphorylation']","['pmc1647274']","['in mammalian cells , the major cak activity that phosphorylates cdk4/6 , cdk2 and cdk1 is considered to be constituted of cyclin h-cdk7-mat1 , which are also subunits of transcription factor ii h [ xref_bibr , xref_bibr , xref_bibr ] .']",1,0.1,40,1,40.1
"772",235,"cdks","protein family|protein complex","cdk","nan","nan","cak*1, p27*1+","protein, protein","p50613, p40305","nan","nan","positive","i","['phosphorylation']","['pmc1647274']","['when it is inhibited within the cyclin d1 and cdk4 complex by camp or contact inhibition , this was ascribed to increased binding of p27 [ xref_bibr , xref_bibr ] , which has been found to prevent the activating phosphorylation of cdks by cak in vitro [ xref_bibr , xref_bibr - xref_bibr ] .']",1,0.1,40,1,40.1
"773",277,"cyclin e","protein family|protein complex","cyclin_e","nan","nan","cdc25a","protein","p30304","nan","nan","positive","i","['none']","['pmc3730417']","['xref_bibr , xref_bibr cdc25a activates cyclin e ( a )-cdk2 during g 1 and s phase , and also appears to be involved in the activation of cdk1 at the g 2 / m checkpoint .']",1,0.1,40,1,40.1
"774",426,"hur","protein","q15717","go:0005634","nan","cdk1","protein","p06493","nucleus","go:0005634","positive","d","['phosphorylation']","['pmc2925474']","[""chk1 affects hur localization by phosphorylating ( hence inactivating ) cdk1 , a kinase that phosphorylates hur and thereby blocks hur 's cytoplasmic export .""]",1,0.1,40,1,40.1
"775",427,"hur","protein","q15717","go:0005813","nan","cdk1","protein","p06493","other","go:0005813","positive","d","['phosphorylation']","['pmc2925474']","['we recently reported that hur was a direct substrate for cdk1 , which phosphorylated hur at s202 [ xref_bibr ] .']",1,0.1,40,1,40.1
"776",230,"cdk4/6","protein","q9xtr1","nan","cellosaurus:cvcl_0291","cdk7","protein","p50613","nan","nan","positive","i","['phosphorylation']","['pmc3667761']","['intriguingly , cdk7 inhibition prevented activating phosphorylations of cdk4/6 , but for cdk4 this was at least partly dependent on its binding to p21 cip1 .']",1,0.1,40,1,40.1
"777",146,"beta-catenin","protein","p35222","go:0005634","nan","ck1","protein","p04264","nucleus","go:0005634","positive","d","['phosphorylation']","['pmc4102778']","['in the absence of stimulation , ck1 phosphorylates beta-catenin at s45 which primes beta-catenin for subsequent phosphorylation by gsk-3 at s41 , s37 and s33 [ xref_bibr , xref_bibr , xref_bibr - xref_bibr ] .']",1,0.1,40,1,40.1
"778",101,"axin","protein","o15169","go:0005737","nan","ck1","protein","p04264","cytoplasm","go:0005737","positive","d","['phosphorylation']","['pmc2654145']","['therefore we have reconstituted an in vitro kinase assay for axin dependent beta-catenin amino-terminal phosphorylation by ck1 and gsk3 using purified proteins . ++++ this may be analogous to parallel mechanisms that promote gsk3 phosphorylation of beta-catenin in the absence of wnt stimulation , such as by gsk3 and ck1 phosphorylation of axin and apc xref_bibr .']",1,0.1,40,1,40.1
"779",75,"apc","protein","p25054","go:0005737","nan","ck1","protein","p04264","cytoplasm","go:0005737","positive","d","['phosphorylation']","['pmc2654145']","['this may be analogous to parallel mechanisms that promote gsk3 phosphorylation of beta-catenin in the absence of wnt stimulation , such as by gsk3 and ck1 phosphorylation of axin and apc xref_bibr .']",1,0.1,40,1,40.1
"780",106,"axin","protein","o15169","nan","nan","ck1","protein","p04264","nan","nan","positive","d","['phosphorylation']","['pmc4568445']","['in the destruction complex , gsk3 and ck1 phosphorylate not only betacat but also axin and other sites on apc .']",1,0.1,40,1,40.1
"781",375,"gli3","protein","p10071","go:0005634","nan","ck1","protein","p04264","nucleus","go:0005634","positive","d","['phosphorylation']","['pmc4102778']","['gli3 can be phosphorylated by pka , gsk-3 and ck1 which results in gli3 becoming a transcriptional repressor .']",1,0.1,40,1,40.1
"782",909,"sqstm1","protein","q13501","go:0005777","nan","ck2","protein family|protein complex","ck2","other","go:0005777","positive","d","['phosphorylation']","['pmc4091167']","['phosphorylation of sqstm1 by csnk2 and ck2 ( casein kinase 2 ) has recently been shown to increase the affinity of sqstm1 for polyubiquitin chains resulting in increased autophagic degradation of ubiquitinated proteins .']",1,0.1,40,1,40.1
"783",576,"nic1","protein","o82752","nan","nan","ck2","protein family|protein complex","ck2","nan","nan","positive","d","['phosphorylation']","['pmc3877363']","['capobianco group recently provided evidence that prior or during nic1 , csl , and maml1 complex association , nic1 is phosphorylated by ck2 allowing the accessibility to a subsequent phosphorylation site [ xref_bibr ] .']",1,0.1,40,1,40.1
"784",472,"lrp6","protein","o75581","go:0005634","nan","cki","protein","p35790","nucleus","go:0005634","positive","d","['phosphorylation']","['pmc4102778']","['cki phosphorylates and primes lrp6 on t1479 .']",1,0.1,40,1,40.1
"785",103,"axin","protein","o15169","nan","nan","cki","protein","p35790","nan","nan","positive","d","['phosphorylation']","['pmc4102778']","['axin is phosphorylated by cki and then gsk-3 [ xref_bibr ] .']",1,0.1,40,1,40.1
"786",943,"tcf3","protein","p15923","nan","nan","ckiepsilon","protein","p49674","nan","nan","positive","d","['phosphorylation']","['pmc2196183']","['tcf3 is a substrate for both glycogen synthase kinase ( gsk ) 3 and casein kinase ( ck ) 1epsilon , and phosphorylation of tcf3 by ckiepsilon stimulates its binding to beta-catenin , an effect reversed by gsk3 .']",1,0.1,40,1,40.1
"787",595,"noxa","protein","q13794","nan","cellosaurus:cvcl_d548 ++++ cellosaurus:cvcl_y558","creb","protein family|protein complex","creb","nan","nan","positive","i","['none']","['pmc4294377']","['creb mediates transcriptional upregulation of noxa by mek and erk signaling . ++++ in support , knockdown of creb abolished upregulation of endogenous noxa by ectopic expression of braf v600e in mel-rm cells . ++++ p53 independent induction of noxa by creb has also been previously reported [ xref_bibr ] . ++++ although a number of transcription factors such as p53 and e2f1 are involved in transcriptional activation of noxa [ xref_bibr , xref_bibr ] , we found that the transcription factor creb is responsible for upregulation of noxa by oncogenic activation of mek and erk in melanoma cells , whereas neither p53 nor e2f1 was involved .']",1,0.1,40,1,40.1
"788",910,"sqstm1","protein","q13501","go:0005777","nan","csnk2","protein family|protein complex","csnk2","other","go:0005777","positive","d","['phosphorylation']","['pmc4091167']","['phosphorylation of sqstm1 by csnk2 and ck2 ( casein kinase 2 ) has recently been shown to increase the affinity of sqstm1 for polyubiquitin chains resulting in increased autophagic degradation of ubiquitinated proteins .']",1,0.1,40,1,40.1
"789",515,"mmp-9","protein","p14780","go:0016020","nan","cxcl12","protein","p48061","other","go:0016020","positive","i","['transcription']","['pmc4513933']","['cxcl12 mediated mmp-9 expression and chemoinvasion is sensitive to pi3k inhibitors in various prostate cancer cell lines [ xref_bibr ] .']",1,0.1,40,1,40.1
"790",213,"cdk2","protein","p24941","nan","nan","cyclin a","protein family|protein complex","cyclin_a","nan","nan","positive","i","['none']","['pmc4135037']","['from early s-phase through g 2 , cyclin a becomes a predominant activator of cdk2 .']",1,0.1,40,1,40.1
"791",216,"cdk2","protein","p24941","nan","nan","cyclin a","protein family|protein complex","cyclin_a","nan","nan","positive","i","['none']","['pmc4381256']","['moreover , cyclin a induces a conformational switch of the activation segment ( or t-loop ) of cdk2 , thereby rendering the substrate binding cleft more accessible and exposing this loop for phosphorylation by the cdk activating kinase cak ( xref_fig b ) .']",1,0.1,40,1,40.1
"792",212,"cdk2","protein","p24941","nan","nan","cyclin e","protein family|protein complex","cyclin_e","nan","nan","positive","i","['none']","['pmc4135037']","['during the g 1 phase , d-type cyclins bind and activate cdk4 or cdk6 , followed by cyclin e mediated activation of cdk2 .']",1,0.1,40,1,40.1
"793",215,"cdk2","protein","p24941","nan","nan","cyclin e","protein family|protein complex","cyclin_e","nan","nan","positive","i","['none']","['pmc3730417']","['cyclin e associates with and activates cdk2 in g1 phase .']",1,0.1,40,1,40.1
"794",708,"parp","protein family|protein complex","parp","nan","nan","cytochrome c","protein","p99999","nan","nan","positive","i","['none']","['pmc2185587']","['these data confirm that active akt inhibits caspase activation downstream of cytochrome c. on the other hand , parp cleavage induced by cytochrome c in extracts prepared from bcl-2-stable lines proceeded similarly to cleavage in vector-control cell extracts ( xref_fig b ) . ++++ in contrast , in extracts prepared from akt stable cell lines , cytochrome c induced parp cleavage was markedly inhibited and delayed .']",1,0.1,40,1,40.1
"795",704,"parp","protein family|protein complex","parp","go:0005739","nan","cytochrome c","protein","p99999","mitochondria","go:0005739","positive","i","['none']","['pmc2185587']","['second , addition of cytochrome c failed to induce caspase-9 activation , caspase-3 processing , or parp cleavage in extracts from cells expressing active akt .']",1,0.1,40,1,40.1
"796",138,"beta-catenin","protein","p35222","nan","nan","dsh","protein","p51142","nan","nan","positive","i","['none']","['pmc2196183']","['dsh acts synergistically with ck1epsilon to inhibit beta-catenin degradation in xenopus extracts ( xref_fig b ) , consistent with the in vivo results .']",1,0.1,40,1,40.1
